"datazone","avg_median_price"
"S01003318",140086.774193548
"S01003319",0
"S01003320",87745.9016393443
"S01003321",151888.888888889
"S01003322",63164.5569620253
"S01003323",134064.102564103
"S01003324",85578.9473684211
"S01003325",88088.9285714286
"S01003326",93076.935483871
"S01003327",93160.4166666667
"S01003328",129396.311764706
"S01003329",84557.6923076923
"S01003330",134128.947368421
"S01003331",70210.5263157895
"S01003332",79150
"S01003333",83529.3090909091
"S01003334",84520.8333333333
"S01003335",161238.095238095
"S01003336",78990.75
"S01003337",139793.920863309
"S01003338",108101.19047619
"S01003339",87875
"S01003340",78274.0740740741
"S01003341",136731.707317073
"S01003342",92535.7857142857
"S01003343",90666.6666666667
"S01003344",151344.456521739
"S01003345",83123.3766233766
"S01003346",89697.3684210526
"S01003347",66950
"S01003348",125092.760416667
"S01003349",131678.372881356
"S01003350",135535.826086957
"S01003351",70025.974025974
"S01003352",94250
"S01003353",87500
"S01003354",64421.0526315789
"S01003355",108559.509433962
"S01003356",97896.5517241379
"S01003357",74660
"S01003358",166373.389355742
"S01003359",130614.406779661
"S01003360",121279.411764706
"S01003361",66966.6666666667
"S01003362",88757.1428571429
"S01003363",92982.7586206897
"S01003364",43132.3529411765
"S01003365",88907.1428571429
"S01003366",130193.181818182
"S01003367",69111.1111111111
"S01003368",137301.310861423
"S01003369",72794.1176470588
"S01003370",110315.578947368
"S01003371",98747.743902439
"S01003372",101866.666666667
"S01003373",146272.934472934
"S01003374",55168
"S01003375",108053.191489362
"S01003376",58338.8888888889
"S01003377",82849.4
"S01003378",61946.7741935484
"S01003379",58333.3333333333
"S01003380",119443.181818182
"S01003381",95680.5555555556
"S01003382",179092.592592593
"S01003383",88805.0724637681
"S01003384",98580.9142857143
"S01003385",116967.946902655
"S01003386",90985.1851851852
"S01003387",69976.2307692308
"S01003388",83793.1034482759
"S01003389",64750.4901960784
"S01003390",99743.8823529412
"S01003391",105172.34
"S01003392",106714.495049505
"S01003393",79809.6470588235
"S01003394",43240.7407407407
"S01003395",111469.333333333
"S01003396",90071.4285714286
"S01003397",81375
"S01003398",58760.6285714286
"S01003399",145894.970414201
"S01003400",97553.7037037037
"S01003401",48555.5555555556
"S01003402",52066.6666666667
"S01003403",133966.048
"S01003404",62475
"S01003405",81756.0810810811
"S01003406",103680.327868852
"S01003407",102222.222222222
"S01003408",104101.851851852
"S01003409",137501.942307692
"S01003410",143618.502538071
"S01003411",89692.3076923077
"S01003412",81434.8
"S01003413",93021.7391304348
"S01003414",76772.7272727273
"S01003415",85499.3333333333
"S01003416",112961.692307692
"S01003417",133388.743589744
"S01003418",69750
"S01003419",48955.5555555556
"S01003420",0
"S01003421",95870.5882352941
"S01003422",89937.9310344828
"S01003423",117143.62745098
"S01003424",71702.3809523809
"S01003425",186048.235294118
"S01003426",96224.5614035088
"S01003427",78988.6363636364
"S01003428",47750
"S01003429",170688.315789474
"S01003430",142658.73015873
"S01003431",87510.6382978723
"S01003432",204573.770491803
"S01003433",129243.733333333
"S01003434",62279.1666666667
"S01003435",68250
"S01003436",107206.896551724
"S01003437",222173.9
"S01003438",134201.388888889
"S01003439",159439.655172414
"S01003440",66396.4230769231
"S01003441",54893.9393939394
"S01003442",52166.6666666667
"S01003443",66767.2
"S01003444",43500
"S01003445",94441.1764705882
"S01003446",131902.387096774
"S01003447",112865.476190476
"S01003448",92041.1224489796
"S01003449",123522.388059701
"S01003450",119310.126582278
"S01003451",154667.602040816
"S01003452",103130.64516129
"S01003453",256295.593220339
"S01003454",187031.25
"S01003455",96875
"S01003456",0
"S01003457",68687.5
"S01003458",97222.2222222222
"S01003459",78901.0909090909
"S01003460",179241.379310345
"S01003461",112741.379310345
"S01003462",57045.1612903226
"S01003463",0
"S01003464",173590.163934426
"S01003465",175016.964285714
"S01003466",169210.526315789
"S01003467",79875
"S01003468",148250
"S01003469",130680
"S01003470",126810.280373832
"S01003471",78888.2352941177
"S01003472",25000
"S01003473",111043.956043956
"S01003474",189063.9
"S01003475",129146.120689655
"S01003476",138330.809859155
"S01003477",112543.595238095
"S01003478",167500
"S01003479",141589.666666667
"S01003480",116507.885714286
"S01003481",155202.3
"S01003482",111958.333333333
"S01003483",76160
"S01003484",239146.341463415
"S01003485",199191.011904762
"S01003486",138536.4
"S01003487",160739.161290323
"S01003488",68992
"S01003489",114410.551020408
"S01003490",141157.894736842
"S01003491",0
"S01003492",136277.247191011
"S01003493",123940.228571429
"S01003494",143147.058823529
"S01003495",104151.486486486
"S01003496",139448.2421875
"S01003497",221384.716981132
"S01003498",177083.862068966
"S01003499",126860.185185185
"S01003500",111663.333333333
"S01003501",152346.212121212
"S01003502",196482.142857143
"S01003503",203517.045454545
"S01003504",231687.409836066
"S01003505",0
"S01003506",178212.962962963
"S01003507",115974.545454545
"S01003508",144799.2
"S01003509",302747.287128713
"S01003510",84703.0769230769
"S01003511",255797.165048544
"S01003512",66985.2941176471
"S01003513",238756.779661017
"S01003514",223976.470588235
"S01003515",84730
"S01003516",117788.272727273
"S01003517",105978.741573034
"S01003518",84553.8461538462
"S01003519",104655.172413793
"S01003520",258627.969230769
"S01003521",213361.021276596
"S01003522",230147.959183673
"S01003523",131639.344262295
"S01003524",188104.838709677
"S01003525",160428.993288591
"S01003526",231572.5
"S01003527",247963.529411765
"S01003528",99775.9259259259
"S01003529",120087.735849057
"S01003530",173736.170212766
"S01003531",91598.125
"S01003532",222317.647058824
"S01003533",0
"S01003534",90377.9761904762
"S01003535",94488.3720930233
"S01003536",256914.206349206
"S01003537",141752.311111111
"S01003538",81363.6363636364
"S01003539",183459.529411765
"S01003540",65489.3333333333
"S01003541",139733.333333333
"S01003542",303108.93
"S01003543",118500
"S01003544",255948.979591837
"S01003545",242650.981481481
"S01003546",108668.62745098
"S01003547",167204.307692308
"S01003548",85000
"S01003549",65607.8571428571
"S01003550",124655.172413793
"S01003551",72173.0769230769
"S01003552",201945
"S01003553",0
"S01003554",192052.040816327
"S01003555",262932.235294118
"S01003556",275764.814814815
"S01003557",83000
"S01003558",260600
"S01003559",213057.02173913
"S01003560",189139.285714286
"S01003561",118142.857142857
"S01003562",86196.4285714286
"S01003563",81545.4545454545
"S01003564",65333.3333333333
"S01003565",74521.5217391304
"S01003566",153280
"S01003567",95000
"S01003568",264931.506849315
"S01003569",164406.779661017
"S01003570",201971.621621622
"S01003571",84790.0784313725
"S01003572",65196.9387755102
"S01003573",85823.6862745098
"S01003574",175302.631578947
"S01003575",99542.0303030303
"S01003576",202091.954022989
"S01003577",123533.333333333
"S01003578",77583.3333333333
"S01003579",0
"S01003580",73890.8333333333
"S01003581",124294.5
"S01003582",44800
"S01003583",93625
"S01003584",78412
"S01003585",134029.230769231
"S01003586",109028.260869565
"S01003587",430655.172413793
"S01003588",85278.1818181818
"S01003589",235694.736842105
"S01003590",74986.1111111111
"S01003591",300927.559633028
"S01003592",127367.473684211
"S01003593",112585.365853659
"S01003594",242125
"S01003595",121108.333333333
"S01003596",71730.7692307692
"S01003597",295404.76744186
"S01003598",96787.7647058823
"S01003599",152107.142857143
"S01003600",76265.625
"S01003601",67080.8648648649
"S01003602",91166.6666666667
"S01003603",157000
"S01003604",112126.229508197
"S01003605",166549.6
"S01003606",99548.0769230769
"S01003607",115000
"S01003608",101920
"S01003609",180805.852941176
"S01003610",107489.583333333
"S01003611",73285.7142857143
"S01003612",174511.80952381
"S01003613",282586.538461538
"S01003614",178645
"S01003615",128675.675675676
"S01003616",158153.846153846
"S01003617",78000
"S01003618",136785.714285714
"S01003619",76300
"S01003620",131480.952380952
"S01003621",73176.4705882353
"S01003622",130065.245901639
"S01003623",217576.41509434
"S01003624",121241.379310345
"S01003625",112249.4
"S01003626",132096.774193548
"S01003627",68321.4285714286
"S01003628",91312.5
"S01003629",78434.7826086956
"S01003630",108633.333333333
"S01003631",164612.403100775
"S01003632",179732.571428571
"S01003633",114769.083969466
"S01003634",89978.3333333333
"S01003635",98927.2727272727
"S01003636",77844.8292682927
"S01003637",174736.666666667
"S01003638",137533.333333333
"S01003639",106840
"S01003640",70877.0491803279
"S01003641",153383.561643836
"S01003642",117666.666666667
"S01003643",97279.0697674419
"S01003644",119866.666666667
"S01003645",119174.193548387
"S01003646",0
"S01003647",112234.693877551
"S01003648",115837.5
"S01003649",126850
"S01003650",100718.75
"S01003651",121411.764705882
"S01003652",98486.4516129032
"S01003653",85235.2941176471
"S01003654",134401.746031746
"S01003655",80606.6666666667
"S01003656",121765.227272727
"S01003657",95656
"S01003658",140010.638297872
"S01003659",112055.787401575
"S01003660",178678.481012658
"S01003661",128710.784313725
"S01003662",124375
"S01003663",87725
"S01003664",81218.75
"S01003665",25750
"S01003666",93615.3846153846
"S01003667",125887.428571429
"S01003668",133681.15942029
"S01003669",108904.929577465
"S01003670",68725
"S01003671",121287.5
"S01003672",69583.3333333333
"S01003673",43666.6666666667
"S01003674",104351.020408163
"S01003675",135802.763358779
"S01003676",134842.386934673
"S01003677",82279.5454545455
"S01003678",116386.363636364
"S01003679",113598.933333333
"S01003680",91357.1428571429
"S01003681",116503.142857143
"S01003682",145455.357142857
"S01003683",128581.305555556
"S01003684",130338.048780488
"S01003685",119850.814814815
"S01003686",87380.9523809524
"S01003687",78000
"S01003688",81272.9166666667
"S01003689",83875
"S01003690",87519.2307692308
"S01003691",118157.894736842
"S01003692",101785.714285714
"S01003693",118089.318181818
"S01003694",152577.777777778
"S01003695",122897.959183673
"S01003696",113343.625
"S01003697",182083.52
"S01003698",133391.666666667
"S01003699",114166.666666667
"S01003700",77277.7777777778
"S01003701",75139.8305084746
"S01003702",71236.8421052632
"S01003703",79491.5476190476
"S01003704",65736.8421052632
"S01003705",66000
"S01003706",60415.3846153846
"S01003707",234890.789473684
"S01003708",68500
"S01003709",57333.3333333333
"S01003710",251162.162162162
"S01003711",83699.2857142857
"S01003712",85225.8064516129
"S01003713",60919.5
"S01003714",106219.642857143
"S01003715",119428.891891892
"S01003716",69000
"S01003717",65187.5
"S01003718",122166
"S01003719",255058.823529412
"S01003720",140957.446808511
"S01003721",142611.111111111
"S01003722",116418.604651163
"S01003723",245020.292682927
"S01003724",113300
"S01003725",229681.428571429
"S01003726",105870.689655172
"S01003727",118386.363636364
"S01003728",204230.769230769
"S01003729",116162.5
"S01003730",86200
"S01003731",92697.8620689655
"S01003732",126124.862745098
"S01003733",107973.076923077
"S01003734",100558.823529412
"S01003735",202065.217391304
"S01003736",116700
"S01003737",120750
"S01003738",188461.617647059
"S01003739",179407.35483871
"S01003740",193800
"S01003741",187812.5
"S01003742",181675.925925926
"S01003743",205596.903225806
"S01003744",178290
"S01003745",109550
"S01003746",193025.641025641
"S01003747",173398.847058824
"S01003748",189428.205128205
"S01003749",164121.276595745
"S01003750",233723.404255319
"S01003751",155647.168421053
"S01003752",180517.24137931
"S01003753",221266.055045872
"S01003754",138685.714285714
"S01003755",171761.627906977
"S01003756",270023.842105263
"S01003757",162276.631578947
"S01003758",173470
"S01003759",185428.571428571
"S01003760",213217.105263158
"S01003761",172280
"S01003762",218583.444444444
"S01003763",160718.102564103
"S01003764",159777.777777778
"S01003765",125100
"S01003766",182100
"S01003767",139073.170731707
"S01003768",140732.558139535
"S01003769",156500
"S01003770",215940.277777778
"S01003771",211471.052631579
"S01003772",204900
"S01003773",166625
"S01003774",190000
"S01003775",173940.869565217
"S01003776",204090.909090909
"S01003777",181543.47826087
"S01003778",186417.683673469
"S01003779",138441.935483871
"S01003780",213619.047619048
"S01003781",147873.529411765
"S01003782",228326.086956522
"S01003783",186150.442477876
"S01003784",228031.496062992
"S01003785",150576.086956522
"S01003786",164454.272727273
"S01003787",155006.944444444
"S01003788",165640.833333333
"S01003789",221705.882352941
"S01003790",117148.148148148
"S01003791",139783.805825243
"S01003792",166368.913043478
"S01003793",106899.8
"S01003794",232162.5
"S01003795",250491.666666667
"S01003796",96000
"S01003797",102277.027027027
"S01003798",184064.814814815
"S01003799",148695.652173913
"S01003800",130443.888888889
"S01003801",114233.307692308
"S01003802",129609.756097561
"S01003803",251697.692307692
"S01003804",152741.573033708
"S01003805",121655.909090909
"S01003806",143393.939393939
"S01003807",153835.416666667
"S01003808",134187.234042553
"S01003809",130859.375
"S01003810",226333.333333333
"S01003811",176036.585365854
"S01003812",123308.181818182
"S01003813",162295.918367347
"S01003814",199682.465517241
"S01003815",146593.75
"S01003816",164520
"S01003817",121617.647058824
"S01003818",139250
"S01003819",198087.544483986
"S01003820",121109.436893204
"S01003821",124173.076923077
"S01003822",125925.925925926
"S01003823",182358.031746032
"S01003824",118023.793103448
"S01003825",180965.333333333
"S01003826",146435.483870968
"S01003827",155924.050632911
"S01003828",166077.653846154
"S01003829",117000
"S01003830",114080
"S01003831",119800
"S01003832",161548.113207547
"S01003833",107803.921568627
"S01003834",123444.444444444
"S01003835",121000
"S01003836",101310.183098592
"S01003837",114034.375
"S01003838",142937.5
"S01003839",106634
"S01003840",128238.095238095
"S01003841",152957.446808511
"S01003842",188428.571428571
"S01003843",236722.388059701
"S01003844",153260
"S01003845",109822.641509434
"S01003846",174422.222222222
"S01003847",168266.352941176
"S01003848",153581.081081081
"S01003849",88002.5
"S01003850",123457.627118644
"S01003851",173488.372093023
"S01003852",124545.454545455
"S01003853",136343.195266272
"S01003854",118965.517241379
"S01003855",93181.8181818182
"S01003856",116693.333333333
"S01003857",190944.523809524
"S01003858",116629.62962963
"S01003859",190312.162162162
"S01003860",157500
"S01003861",115021.835443038
"S01003862",99666.6666666667
"S01003863",204240
"S01003864",209228.571428571
"S01003865",208840.625
"S01003866",157584.745762712
"S01003867",177068.095238095
"S01003868",247734.933333333
"S01003869",170000
"S01003870",153976.923076923
"S01003871",168857.142857143
"S01003872",226197.674418605
"S01003873",180869.230769231
"S01003874",200425.6
"S01003875",177423.28
"S01003876",214675
"S01003877",232760
"S01003878",126466.153846154
"S01003879",205639.461538462
"S01003880",146533.333333333
"S01003881",270564.705882353
"S01003882",150000
"S01003883",147203.125
"S01003884",139388.888888889
"S01003885",146260.869565217
"S01003886",128035.714285714
"S01003887",117816.666666667
"S01003888",194927.142857143
"S01003889",136108.695652174
"S01003890",184303.846153846
"S01003891",144837.837837838
"S01003892",130657.894736842
"S01003893",175500
"S01003894",133977.011494253
"S01003895",153078.108108108
"S01003896",216652.173913043
"S01003897",193735.063829787
"S01003898",205905.660377358
"S01003899",180805.555555556
"S01003900",112579.365079365
"S01003901",177659.090909091
"S01003902",193291.044776119
"S01003903",262277.777777778
"S01003904",107147.058823529
"S01003905",235958.333333333
"S01003906",124345
"S01003907",98601.6666666667
"S01003908",109642.857142857
"S01003909",152700
"S01003910",129583.173913043
"S01003911",183653.06122449
"S01003912",187000
"S01003913",214640
"S01003914",155000
"S01003915",167125
"S01003916",228056.25
"S01003917",173437.5
"S01003918",137568.965517241
"S01003919",94632.0754716981
"S01003920",84017.8571428571
"S01003921",127978.75
"S01003922",151596.428571429
"S01003923",103718.75
"S01003924",85600
"S01003925",103060.606060606
"S01003926",135386.206896552
"S01003927",165352.941176471
"S01003928",127447.368421053
"S01003929",116807.692307692
"S01003930",111597.222222222
"S01003931",164611.111111111
"S01003932",196595.238095238
"S01003933",180078.571428571
"S01003934",155774.509803922
"S01003935",112360
"S01003936",153318.181818182
"S01003937",120050
"S01003938",188791.777777778
"S01003939",143102.941176471
"S01003940",157764.705882353
"S01003941",169111.111111111
"S01003942",104267.567567568
"S01003943",87581.8181818182
"S01003944",109239.151515152
"S01003945",140968.977777778
"S01003946",187893.617021277
"S01003947",143182.692307692
"S01003948",211933.333333333
"S01003949",188703.125
"S01003950",131677.12
"S01003951",169411.833333333
"S01003952",204825
"S01003953",164428.571428571
"S01003954",152500
"S01003955",148578.947368421
"S01003956",151443.181818182
"S01003957",136313.222222222
"S01003958",111357.142857143
"S01003959",157338.709677419
"S01003960",128725
"S01003961",119742.523809524
"S01003962",144054.054054054
"S01003963",167153.176470588
"S01003964",162933.333333333
"S01003965",148196.32
"S01003966",147975.609756098
"S01003967",106464.666666667
"S01003968",117351.851851852
"S01003969",100843.023255814
"S01003970",125250
"S01003971",98195.9459459459
"S01003972",122612.5
"S01003973",126909.090909091
"S01003974",109655.609756098
"S01003975",131673.913043478
"S01003976",58363.6363636364
"S01003977",68954.5454545455
"S01003978",67244.4444444444
"S01003979",94770.08
"S01003980",101153.225806452
"S01003981",73592.8205128205
"S01003982",103036.585365854
"S01003983",109021.965517241
"S01003984",70842.1052631579
"S01003985",63666.6666666667
"S01003986",70769.2307692308
"S01003987",116926.829268293
"S01003988",105650
"S01003989",135960.784313725
"S01003990",82444.4444444444
"S01003991",102931.034482759
"S01003992",98127.1186440678
"S01003993",142676.212121212
"S01003994",110387.096774194
"S01003995",108223.604938272
"S01003996",149090.909090909
"S01003997",70672.2222222222
"S01003998",88092.5925925926
"S01003999",85066.6666666667
"S01004000",70909.8333333333
"S01004001",76729.1666666667
"S01004002",75093.2203389831
"S01004003",85767.12
"S01004004",70660.7142857143
"S01004005",88822.5806451613
"S01004006",84652
"S01004007",75697.3684210526
"S01004008",105286.666666667
"S01004009",133290.833333333
"S01004010",122541.666666667
"S01004011",309454.545454545
"S01004012",175358.5
"S01004013",387074.324324324
"S01004014",232493.055555556
"S01004015",351610.169491525
"S01004016",151020.833333333
"S01004017",153987.951807229
"S01004018",179612.5
"S01004019",209698.113207547
"S01004020",132691.489361702
"S01004021",202878.987341772
"S01004022",170514.285714286
"S01004023",145793.47826087
"S01004024",118711.538461538
"S01004025",70571.4285714286
"S01004026",88617.6470588235
"S01004027",78920
"S01004028",70921.0526315789
"S01004029",76973.6842105263
"S01004030",76178.5714285714
"S01004031",74205
"S01004032",303618.292682927
"S01004033",76089.4736842105
"S01004034",100612.903225806
"S01004035",82345.5172413793
"S01004036",76392.3076923077
"S01004037",79804.5454545455
"S01004038",80239.1304347826
"S01004039",60700
"S01004040",110660
"S01004041",80431.8181818182
"S01004042",19677.0833333333
"S01004043",108612.5
"S01004044",69068.4210526316
"S01004045",85735.2941176471
"S01004046",60977.7777777778
"S01004047",66847.4576271186
"S01004048",63670.8860759494
"S01004049",159346.523076923
"S01004050",69333.3333333333
"S01004051",78168.2105263158
"S01004052",94153.8461538462
"S01004053",77422.0454545455
"S01004054",120525.641025641
"S01004055",108681.111111111
"S01004056",84782.6086956522
"S01004057",143464.80952381
"S01004058",78562.5
"S01004059",83107.1428571429
"S01004060",74000
"S01004061",51687.5
"S01004062",139625
"S01004063",58895.8333333333
"S01004064",87318.1818181818
"S01004065",62112.9032258065
"S01004066",73538.4615384615
"S01004067",94882.0754716981
"S01004068",78130.4347826087
"S01004069",70172.1707317073
"S01004070",110704.081632653
"S01004071",87500
"S01004072",71684.2105263158
"S01004073",74202.9411764706
"S01004074",70274.2307692308
"S01004075",72264.7058823529
"S01004076",76671.4285714286
"S01004077",122445.454545455
"S01004078",60754.7169811321
"S01004079",64972.3684210526
"S01004080",75555.1724137931
"S01004081",127468.085106383
"S01004082",179155.460526316
"S01004083",74274.1935483871
"S01004084",76839.6825396825
"S01004085",63798.4
"S01004086",69705
"S01004087",71275.2941176471
"S01004088",75208.3333333333
"S01004089",76040
"S01004090",74650.7142857143
"S01004091",106638.29787234
"S01004092",84491.2280701754
"S01004093",84009.375
"S01004094",60608.6956521739
"S01004095",95392.9454545455
"S01004096",243858.285714286
"S01004097",75528.7058823529
"S01004098",116675
"S01004099",150120
"S01004100",84312.1212121212
"S01004101",93150.6849315069
"S01004102",127658.5
"S01004103",111000
"S01004104",218235.294117647
"S01004105",115478.363636364
"S01004106",108925.675675676
"S01004107",163561.466666667
"S01004108",160364.864864865
"S01004109",155127.906976744
"S01004110",138817.567567568
"S01004111",130223.076923077
"S01004112",167147.058823529
"S01004113",130541.860465116
"S01004114",89302
"S01004115",195612.222222222
"S01004116",219133.333333333
"S01004117",100248.683544304
"S01004118",78233.3333333333
"S01004119",102193.333333333
"S01004120",209515.238095238
"S01004121",176240.740740741
"S01004122",202740.196078431
"S01004123",247190.5
"S01004124",159714.492753623
"S01004125",145470.588235294
"S01004126",144716.981132075
"S01004127",179346
"S01004128",178235.294117647
"S01004129",150500
"S01004130",139900
"S01004131",121344.347826087
"S01004132",125181.5
"S01004133",119068.181818182
"S01004134",168071.428571429
"S01004135",125041.666666667
"S01004136",117114.285714286
"S01004137",361220.6
"S01004138",115285.714285714
"S01004139",136894.260869565
"S01004140",128285.333333333
"S01004141",127318.181818182
"S01004142",135795.454545455
"S01004143",122314.285714286
"S01004144",263751.083333333
"S01004145",130792.1875
"S01004146",171633.333333333
"S01004147",119340.909090909
"S01004148",183112.121212121
"S01004149",125541.666666667
"S01004150",157783.333333333
"S01004151",162538.84
"S01004152",105200
"S01004153",112503.689655172
"S01004154",204119.047619048
"S01004155",103866.666666667
"S01004156",112586.538461538
"S01004157",202284.523809524
"S01004158",124043.568181818
"S01004159",137766.666666667
"S01004160",155112.5
"S01004161",230946.428571429
"S01004162",193045.409252669
"S01004163",160020
"S01004164",159680.222222222
"S01004165",124476.711111111
"S01004166",264000
"S01004167",162051.5625
"S01004168",104872.727272727
"S01004169",136086.363636364
"S01004170",128403.846153846
"S01004171",157158.944444444
"S01004172",114500
"S01004173",130652.173913043
"S01004174",136275.757575758
"S01004175",105224.083333333
"S01004176",197419.35483871
"S01004177",128124.230769231
"S01004178",138093.75
"S01004179",135647.058823529
"S01004180",217396.551724138
"S01004181",140015.151515152
"S01004182",109266.666666667
"S01004183",168138.305084746
"S01004184",115481.4
"S01004185",110114.64
"S01004186",131630.434782609
"S01004187",130045.454545455
"S01004188",115557.692307692
"S01004189",241037.654320988
"S01004190",132579.84
"S01004191",133443.722222222
"S01004192",169932.835820896
"S01004193",119018.620689655
"S01004194",164891.897435897
"S01004195",126750
"S01004196",121050.956521739
"S01004197",130107.142857143
"S01004198",287363.904761905
"S01004199",133647.959183673
"S01004200",177282.608695652
"S01004201",159328.780487805
"S01004202",175133.333333333
"S01004203",130987.179487179
"S01004204",221339.285714286
"S01004205",140092.592592593
"S01004206",280862.068965517
"S01004207",116135.135135135
"S01004208",167083.796296296
"S01004209",196264.051282051
"S01004210",161012.741935484
"S01004211",230099.223300971
"S01004212",260346.202531646
"S01004213",251285.714285714
"S01004214",243199.9
"S01004215",338161.538461538
"S01004216",148914.285714286
"S01004217",106133.538461538
"S01004218",124560.975609756
"S01004219",107666.666666667
"S01004220",202192.452830189
"S01004221",114840
"S01004222",134999.107142857
"S01004223",110260.869565217
"S01004224",127814.5
"S01004225",103441.860465116
"S01004226",118606.060606061
"S01004227",170633.611111111
"S01004228",356712.5
"S01004229",140928.571428571
"S01004230",134375
"S01004231",134470.535714286
"S01004232",175131.578947368
"S01004233",159100.930232558
"S01004234",139580
"S01004235",183739.130434783
"S01004236",139602.040816327
"S01004237",108705.128205128
"S01004238",154750
"S01004239",142184.090909091
"S01004240",140205.357142857
"S01004241",146921.052631579
"S01004242",192946.428571429
"S01004243",193900
"S01004244",84500
"S01004245",138235.294117647
"S01004246",157656.25
"S01004247",95473.3333333333
"S01004248",121235.826086957
"S01004249",94368.4210526316
"S01004250",98383.8679245283
"S01004251",162070.588235294
"S01004252",187134
"S01004253",104479.545454545
"S01004254",224290.322580645
"S01004255",168451.038575668
"S01004256",145382.075471698
"S01004257",190144.230769231
"S01004258",216828.125
"S01004259",160302.631578947
"S01004260",191265.037037037
"S01004261",102168.965517241
"S01004262",158750
"S01004263",99888.5
"S01004264",125875
"S01004265",124211.538461538
"S01004266",119519.230769231
"S01004267",209810.810810811
"S01004268",89794.1176470588
"S01004269",157625
"S01004270",77652.7777777778
"S01004271",131954.651162791
"S01004272",133941
"S01004273",132333.333333333
"S01004274",196578.947368421
"S01004275",106274.193548387
"S01004276",131360.617283951
"S01004277",127397.058823529
"S01004278",122086.956521739
"S01004279",98976.1904761905
"S01004280",113721.590909091
"S01004281",151158.536585366
"S01004282",91762.5
"S01004283",102712.121212121
"S01004284",95953.125
"S01004285",97142
"S01004286",110200
"S01004287",163729.485714286
"S01004288",124855.344827586
"S01004289",115214.285714286
"S01004290",182463.768115942
"S01004291",122104.166666667
"S01004292",99766.6666666667
"S01004293",194982.258064516
"S01004294",132671.641791045
"S01004295",108551.020408163
"S01004296",162870
"S01004297",91607.6923076923
"S01004298",235073.863636364
"S01004299",80894
"S01004300",102187.5
"S01004301",170418.604651163
"S01004302",236378.787878788
"S01004303",103307.692307692
"S01004304",86014.9019607843
"S01004305",100424.641025641
"S01004306",97884.6153846154
"S01004307",295210.526315789
"S01004308",111468.75
"S01004309",191805.75
"S01004310",119405.555555556
"S01004311",134905.679012346
"S01004312",250049.019607843
"S01004313",166205.357142857
"S01004314",112938.775510204
"S01004315",179791.666666667
"S01004316",0
"S01004317",152060.229508197
"S01004318",133457.4
"S01004319",163040.816326531
"S01004320",103978.723404255
"S01004321",110879.666666667
"S01004322",108198.728571429
"S01004323",113419.35483871
"S01004324",107750
"S01004325",103072.164948454
"S01004326",139732.75862069
"S01004327",131704.918032787
"S01004328",115654.818181818
"S01004329",138828.125
"S01004330",184415.816326531
"S01004331",115403.50877193
"S01004332",132544.294117647
"S01004333",139982.448275862
"S01004334",196209.87654321
"S01004335",101258.620689655
"S01004336",107826.530612245
"S01004337",113210.576923077
"S01004338",152224.095238095
"S01004339",174855.274193548
"S01004340",98704.1666666667
"S01004341",107523.80952381
"S01004342",115244.444444444
"S01004343",109273.684210526
"S01004344",106184.507042254
"S01004345",139447.76119403
"S01004346",122285.714285714
"S01004347",177066.516129032
"S01004348",122298.611111111
"S01004349",225434.782608696
"S01004350",263437.5
"S01004351",158878.048780488
"S01004352",228846.153846154
"S01004353",208134.920634921
"S01004354",115666.666666667
"S01004355",172950
"S01004356",82418.3673469388
"S01004357",175093
"S01004358",129887.096774194
"S01004359",75570.5
"S01004360",97108.064516129
"S01004361",101332.421052632
"S01004362",72556.25
"S01004363",77433.0666666667
"S01004364",124153.846153846
"S01004365",78499.2727272727
"S01004366",76466.6666666667
"S01004367",80114.5833333333
"S01004368",73566.6153846154
"S01004369",78531.25
"S01004370",123818.181818182
"S01004371",78000
"S01004372",235204.651162791
"S01004373",102818.181818182
"S01004374",97848.2142857143
"S01004375",81690.4761904762
"S01004376",79566.2666666667
"S01004377",86892.8571428571
"S01004378",102312.5
"S01004379",83596.1538461538
"S01004380",122105.660377358
"S01004381",89067.5675675676
"S01004382",90666.6666666667
"S01004383",97962.8936170213
"S01004384",83742.9130434783
"S01004385",92973.0769230769
"S01004386",132506.693877551
"S01004387",81348.2142857143
"S01004388",77532.6086956522
"S01004389",104831.363636364
"S01004390",82021.7391304348
"S01004391",140050.620689655
"S01004392",97634.6153846154
"S01004393",73896.7441860465
"S01004394",77324.3243243243
"S01004395",66392.8571428571
"S01004396",92781.25
"S01004397",125055.545454545
"S01004398",92032.6530612245
"S01004399",73000
"S01004400",75192.3076923077
"S01004401",170320.512820513
"S01004402",76923.0769230769
"S01004403",97557.1428571429
"S01004404",139125
"S01004405",139486.842105263
"S01004406",111096.721311475
"S01004407",74895.8333333333
"S01004408",199851.609589041
"S01004409",218692.307692308
"S01004410",94983.3333333333
"S01004411",73777.7777777778
"S01004412",102504.545454545
"S01004413",64342.1052631579
"S01004414",59556.8181818182
"S01004415",77084.9473684211
"S01004416",82585.7142857143
"S01004417",69887.0967741935
"S01004418",97277.3333333333
"S01004419",93076.9230769231
"S01004420",97814.4390243902
"S01004421",111118.607594937
"S01004422",79215
"S01004423",103931.37254902
"S01004424",82799.7333333333
"S01004425",123777.777777778
"S01004426",111803.84
"S01004427",68172.7272727273
"S01004428",94037.9746835443
"S01004429",83578.9473684211
"S01004430",90982.7586206897
"S01004431",71638.7777777778
"S01004432",90523.8095238095
"S01004433",91556.1935483871
"S01004434",72120.3888888889
"S01004435",119619
